0,1,1638205798029713
1,1,1638205798029937
3,1,1638205798030078
2,1,1638205798030109
4,1,1638205798030260
7,1,1638205798030178
5,1,1638205798030232
6,1,1638205798030365
0,2,1638205798030702
1,2,1638205798030865
2,2,1638205798031045
3,2,1638205798031029
7,2,1638205798031138
4,2,1638205798031232
5,2,1638205798031173
6,2,1638205798031292
0,3,1638205798031570
1,3,1638205798031792
3,3,1638205798031925
2,3,1638205798031965
7,3,1638205798032011
4,3,1638205798032100
5,3,1638205798032050
6,3,1638205798032173
0,4,1638205798032476
1,4,1638205798032659
3,4,1638205798032773
2,4,1638205798032821
4,4,1638205798032944
7,4,1638205798032899
5,4,1638205798032939
6,4,1638205798033065
0,5,1638205798033390
1,5,1638205798033548
3,5,1638205798033695
2,5,1638205798033731
7,5,1638205798033800
5,5,1638205798033822
4,5,1638205798033860
6,5,1638205798033963
0,6,1638205798034288
1,6,1638205798034442
3,6,1638205798034574
2,6,1638205798034609
4,6,1638205798034732
7,6,1638205798034679
5,6,1638205798034716
6,6,1638205798034840
0,7,1638205798035137
1,7,1638205798035317
3,7,1638205798035478
2,7,1638205798035528
4,7,1638205798035636
7,7,1638205798035576
5,7,1638205798035655
6,7,1638205798035782
0,8,1638205798036161
1,8,1638205798036337
3,8,1638205798036464
2,8,1638205798036514
4,8,1638205798036628
7,8,1638205798036586
5,8,1638205798036617
6,8,1638205798036752
0,9,1638205798037048
1,9,1638205798037226
2,9,1638205798037420
3,9,1638205798037390
7,9,1638205798037478
5,9,1638205798037564
4,9,1638205798037583
6,9,1638205798037687
0,10,1638205798037982
1,10,1638205798038156
3,10,1638205798038322
2,10,1638205798038369
4,10,1638205798038474
7,10,1638205798038432
5,10,1638205798038478
6,10,1638205798038603
0,11,1638205798038904
1,11,1638205798039070
3,11,1638205798039247
2,11,1638205798039282
7,11,1638205798039354
5,11,1638205798039390
4,11,1638205798039428
6,11,1638205798039505
0,12,1638205798039769
1,12,1638205798039939
2,12,1638205798040151
3,12,1638205798040125
4,12,1638205798040304
7,12,1638205798040235
5,12,1638205798040265
6,12,1638205798040389
0,13,1638205798040661
1,13,1638205798040864
3,13,1638205798041023
2,13,1638205798041063
4,13,1638205798041171
7,13,1638205798041127
5,13,1638205798041153
6,13,1638205798041282
0,14,1638205798041584
1,14,1638205798041769
3,14,1638205798041938
2,14,1638205798041976
4,14,1638205798042115
7,14,1638205798042056
5,14,1638205798042092
6,14,1638205798042207
0,15,1638205798042490
1,15,1638205798042650
3,15,1638205798042831
2,15,1638205798042864
4,15,1638205798043017
7,15,1638205798042955
5,15,1638205798042992
6,15,1638205798043109
0,16,1638205798043370
1,16,1638205798043544
3,16,1638205798043705
2,16,1638205798043741
4,16,1638205798043856
7,16,1638205798043832
5,16,1638205798043851
6,16,1638205798044006
0,17,1638205798044263
1,17,1638205798044468
3,17,1638205798044642
2,17,1638205798044693
4,17,1638205798044843
7,17,1638205798044781
5,17,1638205798044822
6,17,1638205798044956
0,18,1638205798045239
1,18,1638205798045440
3,18,1638205798045622
2,18,1638205798045637
7,18,1638205798045723
5,18,1638205798045789
4,18,1638205798045792
6,18,1638205798045915
0,19,1638205798046236
1,19,1638205798046408
3,19,1638205798046551
2,19,1638205798046590
4,19,1638205798046735
7,19,1638205798046659
5,19,1638205798046710
6,19,1638205798046836
0,20,1638205798047095
1,20,1638205798047292
3,20,1638205798047451
2,20,1638205798047491
4,20,1638205798047610
7,20,1638205798047562
5,20,1638205798047606
6,20,1638205798047737
0,21,1638205798048011
1,21,1638205798048182
3,21,1638205798048342
2,21,1638205798048411
4,21,1638205798048503
7,21,1638205798048446
5,21,1638205798048558
6,21,1638205798048675
0,22,1638205798048960
1,22,1638205798049114
3,22,1638205798049282
2,22,1638205798049344
4,22,1638205798049455
5,22,1638205798049443
7,22,1638205798049458
6,22,1638205798049574
0,23,1638205798049826
1,23,1638205798050002
2,23,1638205798050206
3,23,1638205798050175
7,23,1638205798050273
4,23,1638205798050338
5,23,1638205798050313
6,23,1638205798050444
0,24,1638205798050716
1,24,1638205798050901
3,24,1638205798051085
2,24,1638205798051116
7,24,1638205798051161
4,24,1638205798051236
5,24,1638205798051230
6,24,1638205798051357
0,25,1638205798051649
1,25,1638205798051835
3,25,1638205798051982
2,25,1638205798052029
7,25,1638205798052079
4,25,1638205798052134
5,25,1638205798052133
6,25,1638205798052268
0,26,1638205798052505
1,26,1638205798052671
3,26,1638205798052813
2,26,1638205798052858
4,26,1638205798052968
7,26,1638205798052925
5,26,1638205798052940
6,26,1638205798053085
0,27,1638205798053334
1,27,1638205798053511
2,27,1638205798053681
3,27,1638205798053639
4,27,1638205798053791
7,27,1638205798053732
5,27,1638205798053777
6,27,1638205798053901
0,28,1638205798054164
1,28,1638205798054334
3,28,1638205798054471
2,28,1638205798054497
4,28,1638205798054622
5,28,1638205798054649
7,28,1638205798054696
6,28,1638205798054775
0,29,1638205798055099
1,29,1638205798055302
2,29,1638205798055478
3,29,1638205798055467
4,29,1638205798055622
7,29,1638205798055559
5,29,1638205798055612
6,29,1638205798055743
0,30,1638205798055994
1,30,1638205798056236
3,30,1638205798056357
2,30,1638205798056396
5,30,1638205798056494
4,30,1638205798056522
7,30,1638205798056460
6,30,1638205798056619
0,31,1638205798056887
1,31,1638205798057098
3,31,1638205798057240
2,31,1638205798057268
5,31,1638205798057384
4,31,1638205798057401
7,31,1638205798057345
6,31,1638205798057521
0,32,1638205798057767
1,32,1638205798057984
3,32,1638205798058143
2,32,1638205798058188
4,32,1638205798058295
7,32,1638205798058251
5,32,1638205798058273
6,32,1638205798058395
0,33,1638205798058693
1,33,1638205798058870
3,33,1638205798058970
2,33,1638205798059014
4,33,1638205798059134
7,33,1638205798059096
5,33,1638205798059118
6,33,1638205798059240
0,34,1638205798059507
1,34,1638205798059685
2,34,1638205798059836
3,34,1638205798059804
4,34,1638205798059956
7,34,1638205798059913
5,34,1638205798059940
6,34,1638205798060065
0,35,1638205798060346
1,35,1638205798060533
2,35,1638205798060678
3,35,1638205798060650
7,35,1638205798060746
5,35,1638205798060804
4,35,1638205798060816
6,35,1638205798060972
0,36,1638205798061252
1,36,1638205798061436
3,36,1638205798061574
2,36,1638205798061604
4,36,1638205798061726
7,36,1638205798061666
5,36,1638205798061711
6,36,1638205798061841
0,37,1638205798062112
1,37,1638205798062319
3,37,1638205798062446
2,37,1638205798062503
4,37,1638205798062646
7,37,1638205798062551
5,37,1638205798062605
6,37,1638205798062733
0,38,1638205798062999
1,38,1638205798063195
2,38,1638205798063365
3,38,1638205798063346
5,38,1638205798063504
4,38,1638205798063494
7,38,1638205798063435
6,38,1638205798063638
0,39,1638205798063939
1,39,1638205798064110
2,39,1638205798064243
3,39,1638205798064216
5,39,1638205798064363
4,39,1638205798064383
7,39,1638205798064329
6,39,1638205798064497
0,40,1638205798064785
1,40,1638205798064985
3,40,1638205798065151
2,40,1638205798065183
7,40,1638205798065241
5,40,1638205798065316
4,40,1638205798065317
6,40,1638205798065444
0,41,1638205798065709
1,41,1638205798065900
3,41,1638205798066038
2,41,1638205798066095
4,41,1638205798066192
7,41,1638205798066131
5,41,1638205798066171
6,41,1638205798066304
0,42,1638205798066547
1,42,1638205798066738
3,42,1638205798066879
2,42,1638205798066914
4,42,1638205798067031
7,42,1638205798066985
5,42,1638205798067019
6,42,1638205798067147
0,43,1638205798067419
1,43,1638205798067586
3,43,1638205798067758
2,43,1638205798067790
4,43,1638205798067932
7,43,1638205798067850
5,43,1638205798067927
6,43,1638205798068060
0,44,1638205798068327
1,44,1638205798068508
3,44,1638205798068648
2,44,1638205798068699
4,44,1638205798068809
7,44,1638205798068741
5,44,1638205798068772
6,44,1638205798068903
0,45,1638205798069196
1,45,1638205798069420
3,45,1638205798069569
2,45,1638205798069592
4,45,1638205798069726
7,45,1638205798069693
5,45,1638205798069715
6,45,1638205798069846
0,46,1638205798070092
1,46,1638205798070295
3,46,1638205798070428
2,46,1638205798070455
4,46,1638205798070595
7,46,1638205798070533
5,46,1638205798070563
6,46,1638205798070715
0,47,1638205798070973
1,47,1638205798071186
2,47,1638205798071363
3,47,1638205798071325
4,47,1638205798071516
7,47,1638205798071456
5,47,1638205798071483
6,47,1638205798071610
0,48,1638205798071865
1,48,1638205798072061
2,48,1638205798072221
3,48,1638205798072192
4,48,1638205798072352
7,48,1638205798072300
5,48,1638205798072330
6,48,1638205798072469
0,49,1638205798072743
1,49,1638205798072913
