0,1,1638205792575676
4,1,1638205792575992
2,1,1638205792575945
1,1,1638205792575980
3,1,1638205792576071
6,1,1638205792576143
5,1,1638205792576146
7,1,1638205792576244
0,2,1638205792576722
4,2,1638205792577106
1,2,1638205792577073
2,2,1638205792577068
6,2,1638205792577250
3,2,1638205792577216
5,2,1638205792577227
7,2,1638205792577329
0,3,1638205792577737
4,3,1638205792578062
2,3,1638205792578051
1,3,1638205792578050
3,3,1638205792578184
6,3,1638205792578201
5,3,1638205792578201
7,3,1638205792578288
0,4,1638205792578713
4,4,1638205792579046
1,4,1638205792579022
2,4,1638205792579003
6,4,1638205792579190
3,4,1638205792579130
5,4,1638205792579182
7,4,1638205792579280
0,5,1638205792579707
4,5,1638205792580004
1,5,1638205792579977
2,5,1638205792580008
6,5,1638205792580147
5,5,1638205792580104
3,5,1638205792580139
7,5,1638205792580228
0,6,1638205792580650
1,6,1638205792580951
2,6,1638205792580958
4,6,1638205792580976
5,6,1638205792581100
3,6,1638205792581083
6,6,1638205792581129
7,6,1638205792581210
0,7,1638205792581668
4,7,1638205792581950
1,7,1638205792581936
2,7,1638205792581962
6,7,1638205792582105
5,7,1638205792582060
3,7,1638205792582095
7,7,1638205792582192
0,8,1638205792582663
4,8,1638205792582979
2,8,1638205792582939
1,8,1638205792582954
3,8,1638205792583073
6,8,1638205792583113
5,8,1638205792583092
7,8,1638205792583226
0,9,1638205792583653
4,9,1638205792583933
2,9,1638205792583907
1,9,1638205792583939
6,9,1638205792584082
5,9,1638205792584047
3,9,1638205792584045
7,9,1638205792584169
0,10,1638205792584632
2,10,1638205792584978
4,10,1638205792584968
1,10,1638205792584953
6,10,1638205792585114
5,10,1638205792585076
3,10,1638205792585103
7,10,1638205792585204
0,11,1638205792585630
1,11,1638205792585857
2,11,1638205792585843
4,11,1638205792585884
6,11,1638205792586034
5,11,1638205792586006
3,11,1638205792585995
7,11,1638205792586153
0,12,1638205792586604
1,12,1638205792586833
4,12,1638205792586850
2,12,1638205792586822
3,12,1638205792586954
6,12,1638205792587002
5,12,1638205792586980
7,12,1638205792587111
0,13,1638205792587559
4,13,1638205792587799
1,13,1638205792587779
2,13,1638205792587773
3,13,1638205792587924
6,13,1638205792587963
5,13,1638205792587922
7,13,1638205792588058
0,14,1638205792588516
2,14,1638205792588745
1,14,1638205792588755
4,14,1638205792588791
3,14,1638205792588889
6,14,1638205792588925
5,14,1638205792588900
7,14,1638205792589036
0,15,1638205792589479
4,15,1638205792589751
1,15,1638205792589721
2,15,1638205792589706
6,15,1638205792589885
3,15,1638205792589845
5,15,1638205792589871
7,15,1638205792589984
0,16,1638205792590424
4,16,1638205792590690
1,16,1638205792590654
2,16,1638205792590661
6,16,1638205792590821
5,16,1638205792590798
3,16,1638205792590797
7,16,1638205792590926
0,17,1638205792591334
4,17,1638205792591587
1,17,1638205792591569
2,17,1638205792591574
6,17,1638205792591713
5,17,1638205792591706
3,17,1638205792591737
